shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
21294,38.787177,-9.142515,5,
21294,38.785717,-9.142687,6,
21294,38.783577,-9.143382,7,
21294,38.781865,-9.145941,8,
21294,38.780583,-9.1482,9,
21294,38.777133,-9.146467,10,
21294,38.774761,-9.147431,11,
21294,38.774409,-9.151747,12,
21294,38.773111,-9.15322,13,
21294,38.768801,-9.149068,14,
21294,38.766867,-9.151683,15,
21294,38.766313,-9.154179,16,
21294,38.764728,-9.153885,17,
21294,38.76295,-9.1535,18,
21294,38.76175,-9.154117,19,
21294,38.760623,-9.157811,20,
21312,38.706582,-9.178837,1,
21312,38.707245,-9.178934,2,
21312,38.709681,-9.179457,3,
21312,38.714146,-9.182028,4,
21312,38.716993,-9.18388,5,
21312,38.719549,-9.185103,6,
21312,38.723556,-9.187186,7,
21312,38.72553,-9.194031,8,
21312,38.726255,-9.196224,9,
21312,38.730547,-9.203756,10,
21312,38.732341,-9.20318,11,
21312,38.734796,-9.201942,12,
21312,38.735751,-9.203479,13,
21312,38.736401,-9.205469,14,
21312,38.743123,-9.198272,15,
21312,38.744459,-9.194173,16,
21312,38.74528,-9.19795,17,
21312,38.747316,-9.19775,18,
21312,38.749779,-9.197506,19,
21312,38.751503,-9.197268,20,
21312,38.753224,-9.196346,21,
21312,38.754482,-9.19782,22,
21312,38.755707,-9.19943,23,
21312,38.756864,-9.201407,24,
21312,38.756422,-9.204083,25,
21312,38.757312,-9.204503,26,
21312,38.762629,-9.197236,27,
21312,38.76499,-9.199186,28,
21314,38.702423,-9.180325,1,
21314,38.707245,-9.178934,2,
21314,38.709681,-9.179457,3,
21314,38.714146,-9.182028,4,
21314,38.716993,-9.18388,5,
21314,38.719549,-9.185103,6,
21314,38.723556,-9.187186,7,
21314,38.72553,-9.194031,8,
21314,38.726255,-9.196224,9,
21314,38.730547,-9.203756,10,
21314,38.732341,-9.20318,11,
21314,38.734796,-9.201942,12,
21314,38.735751,-9.203479,13,
21314,38.736401,-9.205469,14,
21314,38.743123,-9.198272,15,
21314,38.744459,-9.194173,16,
21314,38.74528,-9.19795,17,
21314,38.747316,-9.19775,18,
21314,38.749779,-9.197506,19,
21314,38.751503,-9.197268,20,
21314,38.753224,-9.196346,21,
21314,38.754482,-9.19782,22,
21314,38.755707,-9.19943,23,
21314,38.756864,-9.201407,24,
21314,38.756422,-9.204083,25,
21314,38.757312,-9.204503,26,
21314,38.762629,-9.197236,27,
21314,38.76499,-9.199186,28,
21316,38.76499,-9.199186,1,
21316,38.762144,-9.196372,2,
21316,38.757659,-9.20471,3,
21316,38.756304,-9.203952,4,
21316,38.756731,-9.201134,5,
21316,38.755788,-9.19982,6,
21316,38.754205,-9.197771,7,
21316,38.752866,-9.196814,8,
21316,38.751435,-9.19749,9,
21316,38.749293,-9.19767,10,
21316,38.747781,-9.197821,11,
21316,38.744709,-9.198851,12,
21316,38.742099,-9.200101,13,
21316,38.736157,-9.205458,14,
21316,38.735625,-9.203037,15,
21316,38.734482,-9.202195,16,
21316,38.732182,-9.203354,17,
21316,38.730482,-9.203878,18,
21316,38.72618,-9.196286,19,
21316,38.725342,-9.194078,20,
21316,38.723391,-9.187149,21,
21316,38.719499,-9.185219,22,
21316,38.716472,-9.183745,23,
21316,38.713796,-9.181599,24,
21316,38.709538,-9.179578,25,
21316,38.706582,-9.178837,26,
21328,38.746958,-9.220184,1,
21328,38.745616,-9.222064,2,
21328,38.743792,-9.220207,3,
21328,38.745821,-9.217526,4,
21328,38.746835,-9.216218,5,
21328,38.74597,-9.212384,6,
21328,38.743987,-9.211066,7,
21328,38.741798,-9.211704,8,
21328,38.74075,-9.208896,9,
21328,38.741726,-9.206607,10,
21328,38.743861,-9.205517,11,
21328,38.74511,-9.202743,12,
21328,38.744722,-9.199043,13,
21328,38.74426,-9.1943,14,
21328,38.744487,-9.192036,15,
21328,38.746335,-9.189654,16,
21328,38.748546,-9.191213,17,
21328,38.752893,-9.188177,18,
21328,38.757273,-9.185411,19,
21328,38.759825,-9.185002,20,
21328,38.76002,-9.182754,21,
21328,38.75826,-9.179998,22,
21328,38.756639,-9.177825,23,
21328,38.754522,-9.175604,24,
21328,38.749664,-9.172603,25,
21328,38.747745,-9.17126,26,
21328,38.745266,-9.169313,27,
21328,38.746293,-9.167894,28,
21328,38.748018,-9.165407,29,
21328,38.749996,-9.15935,30,
21328,38.751401,-9.158766,31,
21328,38.752644,-9.159405,32,
21330,38.74192,-9.169083,1,
21330,38.741872,-9.169704,2,
21330,38.739868,-9.16894,3,
21330,38.740118,-9.173979,4,
21330,38.741232,-9.176198,5,
21330,38.743413,-9.180509,6,
21330,38.744722,-9.183824,7,
21330,38.742321,-9.181897,8,
21330,38.740406,-9.180135,9,
21330,38.739275,-9.177517,10,
21330,38.740355,-9.180782,11,
21330,38.735858,-9.179653,12,
21330,38.730892,-9.173085,13,
21330,38.732509,-9.171798,14,
21330,38.735392,-9.171768,15,
21330,38.737727,-9.167631,16,
21330,38.740566,-9.167409,17,
21330,38.74192,-9.169083,18,
21403,38.787144,-9.142115,1,
21403,38.785717,-9.142687,2,
21403,38.787177,-9.144598,3,
21403,38.787883,-9.146167,4,
21403,38.787514,-9.149095,5,
21403,38.7859,-9.14995,6,
21403,38.783826,-9.149343,7,
21403,38.782533,-9.147417,8,
21403,38.780583,-9.1482,9,
21403,38.77981,-9.151585,10,
21403,38.781867,-9.156967,11,
21403,38.782077,-9.158748,12,
21403,38.779498,-9.159451,13,
21403,38.774608,-9.160736,14,
21403,38.773945,-9.161487,15,
21403,38.774715,-9.163141,16,
21403,38.774777,-9.165423,17,
21403,38.774019,-9.169134,18,
21403,38.773291,-9.172088,19,
21403,38.772214,-9.173845,20,
21403,38.770107,-9.177599,21,
21403,38.769176,-9.179237,22,
21403,38.767051,-9.181707,23,
21403,38.76398,-9.181668,24,
21403,38.761554,-9.179827,25,
21403,38.759658,-9.179809,26,
21403,38.760246,-9.182883,27,
21403,38.759584,-9.185246,28,
21403,38.75717,-9.185684,29,
21403,38.752381,-9.188968,30,
21403,38.749591,-9.191315,31,
21403,38.75014,-9.195589,32,
21403,38.749293,-9.19767,33,
21403,38.747781,-9.197821,34,
21403,38.745013,-9.198958,35,
21403,38.745259,-9.202972,36,
21403,38.746263,-9.206509,37,
21403,38.7477,-9.207028,38,
21413,38.734524,-9.135022,1,
21413,38.737296,-9.133673,2,
21413,38.740196,-9.133433,3,
21413,38.743294,-9.132502,4,
21413,38.745694,-9.131128,5,
21413,38.748977,-9.132888,6,
21413,38.749131,-9.136327,7,
21413,38.750241,-9.137289,8,
21413,38.753094,-9.13801,9,
21413,38.755228,-9.139187,10,
21413,38.757101,-9.140163,11,
21413,38.758137,-9.141655,12,
21413,38.756243,-9.147192,13,
21413,38.755632,-9.151441,14,
21413,38.75859,-9.154033,15,
21413,38.7611,-9.157183,16,
21413,38.764567,-9.157,17,
21413,38.767189,-9.157922,18,
21413,38.770342,-9.15971,19,
21413,38.773466,-9.161261,20,
21413,38.774165,-9.159754,21,
21413,38.774183,-9.156867,22,
21413,38.774244,-9.152181,23,
21413,38.774611,-9.147398,24,
21413,38.777283,-9.146433,25,
21413,38.779867,-9.148383,26,
21413,38.782084,-9.145305,27,
21413,38.783567,-9.14325,28,
21413,38.78545,-9.1432,29,
21413,38.787177,-9.144598,30,
21413,38.787883,-9.146167,31,
21413,38.787514,-9.149095,32,
21413,38.7883,-9.149733,33,
21413,38.790399,-9.150646,34,
21413,38.792433,-9.15025,35,
21413,38.794083,-9.152,36,
21413,38.796,-9.149367,37,
21413,38.798517,-9.147283,38,
21413,38.798043,-9.145343,39,
21415,38.740594,-9.137556,1,
21415,38.742369,-9.137569,2,
21415,38.742141,-9.134454,3,
21415,38.743412,-9.132416,4,
21415,38.745694,-9.131128,5,
21415,38.7496,-9.13075,6,
21415,38.7526,-9.13046,7,
21415,38.755087,-9.130205,8,
21415,38.757914,-9.129931,9,
21415,38.762168,-9.129477,10,
21415,38.767825,-9.128712,11,
21415,38.769828,-9.126596,12,
21415,38.770198,-9.123142,13,
21415,38.770812,-9.121557,14,
21415,38.7727,-9.11838,15,
21415,38.774067,-9.116782,16,
21415,38.776734,-9.117893,17,
21415,38.77707,-9.1159,18,
21415,38.776092,-9.113833,19,
21415,38.775372,-9.110767,20,
21415,38.776889,-9.109985,21,
21415,38.779421,-9.110911,22,
21415,38.781083,-9.11036,23,
21415,38.78244,-9.108381,24,
21417,38.78244,-9.108381,1,
21417,38.783939,-9.109829,2,
21417,38.783803,-9.112503,3,
21417,38.781942,-9.113994,4,
21417,38.781007,-9.11183,5,
21417,38.779076,-9.111088,6,
21417,38.776781,-9.110206,7,
21417,38.775077,-9.111413,8,
21417,38.776049,-9.113543,9,
21417,38.777166,-9.116168,10,
21417,38.7763,-9.11801,11,
21417,38.773574,-9.118671,12,
21417,38.771084,-9.121878,13,
21417,38.769616,-9.123139,14,
21417,38.770196,-9.127342,15,
21417,38.768962,-9.127978,16,
21417,38.762109,-9.129801,17,
21417,38.758253,-9.130187,18,
21417,38.753794,-9.130617,19,
21417,38.7519,-9.130818,20,
21417,38.747994,-9.131192,21,
21417,38.745194,-9.131549,22,
21417,38.743292,-9.132833,23,
21417,38.742369,-9.134479,24,
21417,38.742512,-9.136343,25,
21417,38.740594,-9.137556,26,
21418,38.720609,-9.137991,1,
21418,38.722417,-9.139842,2,
21418,38.722951,-9.141864,3,
21418,38.725027,-9.144017,4,
21418,38.726885,-9.145686,5,
21418,38.725565,-9.148617,6,
21418,38.725307,-9.151907,7,
21418,38.725106,-9.155305,8,
21418,38.724375,-9.160904,9,
21418,38.723244,-9.166678,10,
21418,38.725342,-9.194078,11,
21418,38.721733,-9.197113,12,
21418,38.71774,-9.199562,13,
21418,38.713587,-9.200493,14,
21418,38.713717,-9.198483,15,
21418,38.713933,-9.196977,16,
21418,38.713411,-9.202661,17,
21418,38.714581,-9.204523,18,
21418,38.715155,-9.208012,19,
21418,38.711913,-9.211714,20,
21418,38.715797,-9.214703,21,
21418,38.716945,-9.212807,22,
21418,38.71157,-9.214863,23,
21418,38.709701,-9.215458,24,
21418,38.706058,-9.216385,25,
21418,38.701402,-9.216784,26,
21418,38.699117,-9.217588,27,
21418,38.696604,-9.220495,28,
21418,38.69836,-9.225053,29,
21418,38.69877,-9.227479,30,
21419,38.720609,-9.137991,1,
21419,38.722417,-9.139842,2,
21419,38.722951,-9.141864,3,
21419,38.725027,-9.144017,4,
21419,38.726885,-9.145686,5,
21419,38.725565,-9.148617,6,
21419,38.725307,-9.151907,7,
21419,38.725106,-9.155305,8,
21419,38.724375,-9.160904,9,
21419,38.723244,-9.166678,10,
21419,38.725342,-9.194078,11,
21419,38.721733,-9.197113,12,
21419,38.71774,-9.199562,13,
21419,38.713411,-9.202661,14,
21419,38.714581,-9.204523,15,
21419,38.715155,-9.208012,16,
21419,38.711913,-9.211714,17,
21419,38.715797,-9.214703,18,
21419,38.716945,-9.212807,19,
21419,38.71157,-9.214863,20,
21419,38.709701,-9.215458,21,
21419,38.706058,-9.216385,22,
21419,38.701402,-9.216784,23,
21419,38.699117,-9.217588,24,
21419,38.696604,-9.220495,25,
21419,38.69836,-9.225053,26,
21419,38.69877,-9.227479,27,
21422,38.76799,-9.100009,1,
21422,38.768475,-9.098836,2,
21422,38.771557,-9.097346,3,
21422,38.7745,-9.097095,4,
21422,38.775044,-9.10224,5,
21422,38.77424,-9.106243,6,
21422,38.776265,-9.111018,7,
21422,38.777535,-9.113185,8,
21422,38.779231,-9.116263,9,
21422,38.781644,-9.119414,10,
21422,38.783563,-9.124536,11,
21422,38.785864,-9.123835,12,
21422,38.788411,-9.123737,13,
21422,38.790108,-9.123886,14,
21422,38.791228,-9.120914,15,
21422,38.792745,-9.121603,16,
21423,38.76799,-9.100009,1,
21423,38.768475,-9.098836,2,
21423,38.771557,-9.097346,3,
21423,38.7745,-9.097095,4,
21423,38.775044,-9.10224,5,
21423,38.77424,-9.106243,6,
21423,38.775077,-9.111413,7,
21423,38.776049,-9.113543,8,
21423,38.777166,-9.116168,9,
21423,38.779376,-9.120132,10,
21423,38.781644,-9.119414,11,
21423,38.783563,-9.124536,12,
21423,38.785864,-9.123835,13,
21423,38.788411,-9.123737,14,
21423,38.790108,-9.123886,15,
21423,38.791228,-9.120914,16,
21423,38.792745,-9.121603,17,
21424,38.792745,-9.121603,1,
21424,38.791489,-9.123335,2,
21424,38.790195,-9.123126,3,
21424,38.788306,-9.123888,4,
21424,38.786098,-9.12392,5,
21424,38.783924,-9.124792,6,
21424,38.781403,-9.120347,7,
21424,38.779063,-9.116294,8,
21424,38.77758,-9.113709,9,
21424,38.775849,-9.111081,10,
21424,38.773794,-9.10476,11,
21424,38.77478,-9.101771,12,
21424,38.774377,-9.097532,13,
21424,38.771328,-9.097768,14,
21424,38.767173,-9.099085,15,
21424,38.76799,-9.100009,16,
21425,38.792745,-9.121603,1,
21425,38.791489,-9.123335,2,
21425,38.790195,-9.123126,3,
21425,38.788306,-9.123888,4,
21425,38.786098,-9.12392,5,
21425,38.783924,-9.124792,6,
21425,38.781403,-9.120347,7,
21425,38.779131,-9.120172,8,
21425,38.77707,-9.1159,9,
21425,38.776092,-9.113833,10,
21425,38.775372,-9.110767,11,
21425,38.773794,-9.10476,12,
21425,38.77478,-9.101771,13,
21425,38.774377,-9.097532,14,
21425,38.771328,-9.097768,15,
21425,38.767173,-9.099085,16,
21425,38.76799,-9.100009,17,
21431,38.732656,-9.121479,1,
21431,38.734973,-9.118537,2,
21431,38.735295,-9.121261,3,
21431,38.735995,-9.122279,4,
21431,38.737971,-9.122437,5,
21431,38.738852,-9.12035,6,
21431,38.738069,-9.123407,7,
21431,38.738278,-9.124769,8,
21431,38.737559,-9.127728,9,
21431,38.734576,-9.128755,10,
21431,38.731191,-9.127961,11,
21431,38.727195,-9.128395,12,
21431,38.725891,-9.130062,13,
21431,38.724368,-9.129621,14,
21431,38.721553,-9.129722,15,
21431,38.723908,-9.132035,16,
21431,38.726348,-9.132704,17,
21431,38.726423,-9.135573,18,
21431,38.723625,-9.137746,19,
21431,38.722417,-9.139842,20,
21431,38.722951,-9.141864,21,
21431,38.725027,-9.144017,22,
21431,38.726885,-9.145686,23,
21431,38.730127,-9.145438,24,
21432,38.730127,-9.145438,1,
21432,38.728749,-9.144555,2,
21432,38.726737,-9.145766,3,
21432,38.72499,-9.144184,4,
21432,38.722571,-9.141549,5,
21432,38.722234,-9.139723,6,
21432,38.723392,-9.137704,7,
21432,38.727273,-9.137947,8,
21432,38.726012,-9.134327,9,
21432,38.723421,-9.131793,10,
21432,38.722299,-9.129089,11,
21432,38.723879,-9.129382,12,
21432,38.725973,-9.129944,13,
21432,38.727613,-9.12821,14,
21432,38.730414,-9.127801,15,
21432,38.734983,-9.128784,16,
21432,38.737505,-9.127452,17,
21432,38.737405,-9.124215,18,
21432,38.736015,-9.122939,19,
21432,38.735045,-9.121826,20,
21432,38.734159,-9.120836,21,
21432,38.732702,-9.122216,22,
21432,38.732656,-9.121479,23,
21451,38.745823,-9.148119,1,
21451,38.742781,-9.146696,2,
21451,38.746112,-9.147539,3,
21451,38.748365,-9.147014,4,
21451,38.7489,-9.13674,5,
21451,38.748643,-9.132049,6,
21451,38.747899,-9.108954,7,
21451,38.744363,-9.110927,8,
21451,38.743196,-9.111952,9,
21451,38.74446,-9.113232,10,
21451,38.746554,-9.11281,11,
21451,38.748168,-9.112946,12,
21451,38.752047,-9.113506,13,
21451,38.755094,-9.113547,14,
21451,38.756676,-9.11324,15,
21452,38.667593,-9.163809,1,
21452,38.674281,-9.173324,2,
21452,38.723303,-9.165632,3,
21452,38.724091,-9.160724,4,
21452,38.724903,-9.154848,5,
21452,38.724659,-9.150856,6,
21452,38.726214,-9.147411,7,
21452,38.727463,-9.145783,8,
21452,38.729876,-9.143497,9,
21480,38.760623,-9.157811,1,
21480,38.760336,-9.157125,2,
21480,38.75911,-9.155655,3,
21480,38.761764,-9.153835,4,
21480,38.763235,-9.153458,5,
21480,38.764831,-9.152828,6,
21480,38.766451,-9.152747,7,
21480,38.76688,-9.151035,8,
21480,38.769864,-9.148551,9,
21480,38.773239,-9.153054,10,
21480,38.774244,-9.152181,11,
21480,38.774611,-9.147398,12,
21480,38.777283,-9.146433,13,
21480,38.779867,-9.148383,14,
21480,38.782084,-9.145305,15,
21480,38.783567,-9.14325,16,
21480,38.78545,-9.1432,17,
21480,38.787177,-9.144598,18,
21480,38.787883,-9.146167,19,
21480,38.787514,-9.149095,20,
21480,38.7883,-9.149733,21,
21480,38.790399,-9.150646,22,
21480,38.792433,-9.15025,23,
21499,38.7611,-9.157183,1,
21499,38.764567,-9.157,2,
21499,38.767189,-9.157922,3,
21499,38.770342,-9.15971,4,
21499,38.773466,-9.161261,5,
21499,38.774165,-9.159754,6,
21499,38.774183,-9.156867,7,
21499,38.774244,-9.152181,8,
21499,38.774611,-9.147398,9,
21499,38.777283,-9.146433,10,
21499,38.779867,-9.148383,11,
21499,38.782084,-9.145305,12,
21499,38.783567,-9.14325,13,
21499,38.78545,-9.1432,14,
21499,38.787177,-9.144598,15,
21499,38.787883,-9.146167,16,
21499,38.787514,-9.149095,17,
21499,38.7883,-9.149733,18,
21499,38.790399,-9.150646,19,
21499,38.792433,-9.15025,20,
21500,38.792267,-9.150767,1,
21500,38.790754,-9.150761,2,
21500,38.787852,-9.14987,3,
21500,38.78785,-9.145983,4,
21500,38.787177,-9.142515,5,
21500,38.785717,-9.142687,6,
21500,38.783577,-9.143382,7,
21500,38.781865,-9.145941,8,
21500,38.780583,-9.1482,9,
21500,38.777133,-9.146467,10,
21500,38.774761,-9.147431,11,
21500,38.774409,-9.151747,12,
21500,38.774463,-9.156902,13,
21500,38.774243,-9.15989,14,
21500,38.772642,-9.161176,15,
21500,38.770242,-9.159899,16,
21500,38.767652,-9.158362,17,
21500,38.765269,-9.15735,18,
21500,38.760937,-9.157327,19,
21568,38.742577,-9.168298,1,
21568,38.741185,-9.163293,2,
21568,38.741146,-9.15987,3,
21568,38.741685,-9.15617,4,
21568,38.743144,-9.156701,5,
21568,38.744846,-9.156582,6,
21568,38.743946,-9.154776,7,
21568,38.745335,-9.152417,8,
21568,38.748551,-9.157394,9,
21568,38.750195,-9.158911,10,
21568,38.75019,-9.161581,11,
21568,38.751631,-9.167508,12,
21568,38.754345,-9.169218,13,
21568,38.755739,-9.168599,14,
21578,38.725664,-9.149046,1,
21578,38.726303,-9.149265,2,
21578,38.728781,-9.147763,3,
21578,38.730498,-9.146706,4,
21578,38.733918,-9.144647,5,
21578,38.738523,-9.145875,6,
21578,38.742978,-9.146744,7,
21578,38.745929,-9.147482,8,
21578,38.747588,-9.147887,9,
21578,38.749795,-9.148247,10,
21578,38.752318,-9.149647,11,
21578,38.755135,-9.150347,12,
21578,38.757033,-9.144449,13,
21578,38.758312,-9.140357,14,
21578,38.759639,-9.136479,15,
21578,38.762248,-9.130256,16,
21578,38.767825,-9.128712,17,
21578,38.769828,-9.126596,18,
21578,38.770198,-9.123142,19,
21578,38.770812,-9.121557,20,
21578,38.7727,-9.11838,21,
21578,38.774067,-9.116782,22,
21578,38.776734,-9.117893,23,
21578,38.779376,-9.120132,24,
21578,38.781644,-9.119414,25,
21578,38.783563,-9.124536,26,
21578,38.785864,-9.123835,27,
21578,38.788411,-9.123737,28,
21578,38.790213,-9.124354,29,
21579,38.790213,-9.124354,1,
21579,38.788306,-9.123888,2,
21579,38.786098,-9.12392,3,
21579,38.783924,-9.124792,4,
21579,38.780902,-9.120093,5,
21579,38.779131,-9.120172,6,
21579,38.7763,-9.11801,7,
21579,38.773574,-9.118671,8,
21579,38.771084,-9.121878,9,
21579,38.769616,-9.123139,10,
21579,38.770196,-9.127342,11,
21579,38.768962,-9.127978,12,
21579,38.762363,-9.130498,13,
21579,38.759463,-9.137137,14,
21579,38.758137,-9.141655,15,
21579,38.756315,-9.146929,16,
21579,38.753913,-9.152563,17,
21579,38.752125,-9.151248,18,
21579,38.748985,-9.149486,19,
21579,38.747207,-9.14842,20,
21579,38.745169,-9.147953,21,
21579,38.741701,-9.146947,22,
21579,38.738267,-9.146059,23,
21579,38.733625,-9.145091,24,
21579,38.730371,-9.147066,25,
21579,38.72861,-9.148146,26,
21579,38.726623,-9.149521,27,
21579,38.725664,-9.149046,28,
21581,38.715437,-9.141904,1,
21581,38.715976,-9.141625,2,
21581,38.71974,-9.145015,3,
21581,38.722917,-9.149263,4,
21581,38.721689,-9.151571,5,
21581,38.720033,-9.155122,6,
21581,38.718338,-9.156946,7,
21581,38.715773,-9.159581,8,
21581,38.714509,-9.162113,9,
21581,38.715461,-9.164532,10,
21581,38.714973,-9.166431,11,
21581,38.714697,-9.170062,12,
21582,38.714697,-9.170062,1,
21582,38.714841,-9.166506,2,
21582,38.715321,-9.164602,3,
21582,38.714409,-9.160681,4,
21582,38.715563,-9.160011,5,
21582,38.717691,-9.157169,6,
21582,38.720279,-9.153789,7,
21582,38.722668,-9.149384,8,
21582,38.720248,-9.145721,9,
21582,38.715437,-9.141904,10,
21644,38.760667,-9.157545,1,
21644,38.760336,-9.157125,2,
21644,38.757625,-9.155281,3,
21644,38.753913,-9.152563,4,
21644,38.752125,-9.151248,5,
21644,38.748985,-9.149486,6,
21644,38.748173,-9.150075,7,
21644,38.747738,-9.152577,8,
21644,38.74738,-9.155252,9,
21644,38.748551,-9.157394,10,
21644,38.75019,-9.161581,11,
21644,38.751631,-9.167508,12,
21644,38.754345,-9.169218,13,
21644,38.755984,-9.170861,14,
21644,38.756121,-9.176447,15,
21644,38.754522,-9.175604,16,
21644,38.749664,-9.172603,17,
21644,38.747745,-9.17126,18,
21644,38.745266,-9.169313,19,
21644,38.742544,-9.168598,20,
21644,38.738826,-9.168528,21,
21644,38.736776,-9.167456,22,
21644,38.735177,-9.165441,23,
21644,38.732207,-9.162741,24,
21644,38.72932,-9.162442,25,
21644,38.726425,-9.162436,26,
21644,38.725345,-9.163631,27,
21644,38.724206,-9.165266,28,
21644,38.721557,-9.167202,29,
21644,38.718883,-9.169679,30,
21644,38.716991,-9.169629,31,
21644,38.714399,-9.170026,32,
21645,38.760667,-9.157545,1,
21645,38.760336,-9.157125,2,
21645,38.757625,-9.155281,3,
21645,38.753913,-9.152563,4,
21645,38.752125,-9.151248,5,
21645,38.748985,-9.149486,6,
21645,38.748173,-9.150075,7,
21645,38.747738,-9.152577,8,
21645,38.74738,-9.155252,9,
21645,38.748551,-9.157394,10,
21645,38.75019,-9.161581,11,
21645,38.751631,-9.167508,12,
21645,38.754345,-9.169218,13,
21645,38.755984,-9.170861,14,
21645,38.756121,-9.176447,15,
21645,38.754522,-9.175604,16,
21645,38.749664,-9.172603,17,
21645,38.747745,-9.17126,18,
21645,38.745266,-9.169313,19,
21645,38.742193,-9.168327,20,
21646,38.730742,-9.173324,1,
21646,38.732509,-9.171798,2,
21646,38.734679,-9.170232,3,
21646,38.733084,-9.169057,4,
21646,38.730838,-9.168603,5,
21646,38.726199,-9.170424,6,
21646,38.726359,-9.167668,7,
21646,38.728512,-9.16599,8,
21646,38.726812,-9.165069,9,
21646,38.727591,-9.161782,10,
21646,38.726686,-9.158574,11,
21646,38.724903,-9.154848,12,
21646,38.724996,-9.152672,13,
21646,38.725429,-9.151414,14,
21647,38.732509,-9.171798,1,
21647,38.734679,-9.170232,2,
21647,38.733084,-9.169057,3,
21647,38.730838,-9.168603,4,
21647,38.726199,-9.170424,5,
21647,38.726359,-9.167668,6,
21647,38.728512,-9.16599,7,
21647,38.726812,-9.165069,8,
21647,38.727591,-9.161782,9,
21647,38.726686,-9.158574,10,
21647,38.724903,-9.154848,11,
21647,38.724996,-9.152672,12,
21647,38.725429,-9.151414,13,
21648,38.767759,-9.100032,1,
21648,38.768475,-9.098836,2,
21648,38.771557,-9.097346,3,
21648,38.7745,-9.097095,4,
21648,38.775044,-9.10224,5,
21648,38.77424,-9.106243,6,
21648,38.775077,-9.111413,7,
21648,38.776049,-9.113543,8,
21648,38.777166,-9.116168,9,
21648,38.779376,-9.120132,10,
21648,38.781644,-9.119414,11,
21648,38.782368,-9.126004,12,
21648,38.780466,-9.125435,13,
21648,38.777801,-9.127073,14,
21648,38.775838,-9.126505,15,
21648,38.774514,-9.126151,16,
21648,38.770196,-9.127342,17,
21648,38.768962,-9.127978,18,
21648,38.762109,-9.129801,19,
21648,38.758253,-9.130187,20,
21648,38.753794,-9.130617,21,
21648,38.7519,-9.130818,22,
